match_group_id,source,source_id,country,start_date,end_date
1927,DFO,DFO-1378,Taiwan (Province of China),1998-06-01,1998-06-08
1927,EM-DAT,1998-0607-TWN,Taiwan (Province of China),1998-06-01,1998-06-08
1928,DFO,DFO-1361,China,1998-05-12,1998-05-17
1928,DFO,DFO-1366,China,1998-05-16,1998-05-20
1928,DFO,DFO-1367,China,1998-05-20,1998-05-21
1928,DFO,DFO-1368,China,1998-05-20,1998-05-25
1928,DFO,DFO-1369,China,1998-05-20,1998-05-24
1928,DFO,DFO-1370,China,1998-05-20,1998-05-25
1928,DFO,DFO-1371,China,1998-05-24,1998-06-01
1928,EM-DAT,1998-0174-CHN,China,1998-05-24,1998-05-24
1929,DFO,DFO-1364,Türkiye,1998-05-20,1998-05-23
1929,EM-DAT,1998-0167-TUR,Türkiye,1998-05-20,1998-05-23
1930,DFO,DFO-1372,Kyrgyzstan,1998-05-18,1998-05-22
1930,EM-DAT,1998-0213-KGZ,Kyrgyzstan,1998-05-18,1998-05-22
1931,DFO,DFO-1360,Iran (Islamic Republic of),1998-05-12,1998-05-16
1931,EM-DAT,1998-0157-IRN,Iran (Islamic Republic of),1998-05-12,1998-05-16
1932,DFO,DFO-1353,Russian Federation,1998-05-04,1998-05-07
1932,EM-DAT,1998-0121-RUS,Russian Federation,1998-05-07,1998-05-07
1933,DFO,DFO-1350,United Republic of Tanzania,1998-04-27,1998-05-04
1933,EM-DAT,1998-0112-TZA,United Republic of Tanzania,1998-04-27,1998-05-04
1934,DFO,DFO-1344,Tajikistan,1998-04-24,1998-04-27
1934,DFO,DFO-1345,Tajikistan,1998-04-24,1998-05-07
1934,EM-DAT,1998-0111-TJK,Tajikistan,1998-04-24,1998-04-27
1935,DFO,DFO-1351,Paraguay,1998-03-01,1998-05-07
1935,DFO,DFO-1334,Argentina • Paraguay,1998-04-14,1998-05-10
1935,EM-DAT,1998-0080-PRY,Paraguay,1998-04-11,1998-05-08
1935,EM-DAT,1998-0080-ARG,Argentina,1998-04-11,1998-06-24
1936,DFO,DFO-1339,Brazil,1998-04-11,1998-04-11
1936,EM-DAT,1998-0080-BRA,Brazil,1998-04-11,1998-05-08
1937,DFO,DFO-1333,United Kingdom of Great Britain and Northern Ireland,1998-04-10,1998-04-13
1937,EM-DAT,1998-0441-GBR,United Kingdom of Great Britain and Northern Ireland,1998-04-09,1998-04-13
1938,DFO,DFO-1327,Iran (Islamic Republic of),1998-03-28,1998-04-05
1938,EM-DAT,1998-0085-IRN,Iran (Islamic Republic of),1998-03-28,1998-04-04
1939,DFO,DFO-1330,Canada,1998-03-28,1998-04-06
1939,EM-DAT,1998-0091-CAN,Canada,1998-03-28,1998-03-28
1940,DFO,DFO-1311,United States of America,1998-03-07,1998-03-13
1940,DFO,DFO-1324,United States of America,1998-03-20,1998-03-24
1940,EM-DAT,1998-0066-USA,United States of America,1998-03-07,1998-03-13
1941,DFO,DFO-1321,Yemen,1998-03-14,1998-03-16
1941,EM-DAT,1998-0052-YEM,Yemen,1998-03-14,1998-03-16
1942,DFO,DFO-1308,Pakistan • Iran (Islamic Republic of),1998-03-02,1998-03-05
1942,EM-DAT,1998-0048-PAK,Pakistan,1998-03-02,1998-03-05
1943,DFO,DFO-1309,Australia,1998-03-01,1998-03-06
1943,EM-DAT,1998-0059-AUS,Australia,1998-03-05,1998-03-05
1944,DFO,DFO-1307,Afghanistan,1998-02-20,1998-02-27
1944,EM-DAT,1998-0054-AFG,Afghanistan,1998-02-20,1998-02-27
1945,DFO,DFO-1316,Russian Federation,1998-02-18,1998-03-07
1945,EM-DAT,1998-0608-RUS,Russian Federation,1998-02-18,1998-03-07
1946,DFO,DFO-1287,Ecuador,1997-11-01,1997-11-30
1946,DFO,DFO-1299,Peru • Ecuador,1997-11-15,1998-02-12
1946,DFO,DFO-1303,Peru • Ecuador,1998-02-10,1998-03-15
1946,EM-DAT,1997-0526-ECU,Ecuador,1997-10-01,1998-03-01
1947,DFO,DFO-1315,Greece,1998-02-06,1998-02-07
1947,EM-DAT,1998-0023-GRC,Greece,1998-02-06,1998-02-07
1948,DFO,DFO-1296,Australia,1998-01-01,1998-02-01
1948,DFO,DFO-1300,Australia,1998-01-25,1998-01-28
1948,EM-DAT,1998-0011-AUS,Australia,1998-01-01,1998-02-01
1948,EM-DAT,1998-0022-AUS,Australia,1998-01-25,1998-01-28
1949,DFO,DFO-1314,Malawi,1998-01-19,1998-02-04
1949,EM-DAT,1998-0018-MWI,Malawi,1998-01-19,1998-02-04
1950,DFO,DFO-1200,Albania,1997-12-20,1997-12-23
1950,EM-DAT,1997-0302-ALB,Albania,1997-12-20,1997-12-23
1951,DFO,DFO-1201,United Republic of Tanzania,1997-12-20,1997-12-31
1951,EM-DAT,1997-0306-TZA,United Republic of Tanzania,1997-12-20,1997-12-31
1952,DFO,DFO-1305,Bulgaria • Türkiye,1997-12-14,1998-02-16
1952,EM-DAT,1997-0572-BGR,Bulgaria,1997-12-14,1998-02-16
1953,DFO,DFO-1286,Uganda,1997-11-14,1997-11-28
1953,EM-DAT,1997-0301-UGA,Uganda,1997-11-14,1997-11-28
1954,DFO,DFO-1313,Somalia,1997-10-15,1998-01-09
1954,DFO,DFO-1195,Somalia • Kenya,1997-10-19,1997-11-28
1954,EM-DAT,1997-0265-SOM,Somalia,1997-10-19,1997-11-17
1955,DFO,DFO-1278,Egypt,1997-10-17,1997-10-23
1955,EM-DAT,1997-0250-EGY,Egypt,1997-10-18,1997-10-20
1956,DFO,DFO-1279,Israel,1997-10-17,1997-10-19
1956,EM-DAT,1997-0250-ISR,Israel,1997-10-17,1997-10-19
1957,DFO,DFO-1280,Jordan,1997-10-17,1997-10-19
1957,EM-DAT,1997-0250-JOR,Jordan,1997-10-18,1997-10-20
1958,DFO,DFO-1191,Brazil • Argentina,1997-10-05,1997-10-15
1958,DFO,DFO-1193,Brazil,1997-10-15,1997-10-22
1958,EM-DAT,1997-0249-BRA,Brazil,1997-10-15,1997-10-22
1959,DFO,DFO-1192,Colombia,1997-10-14,1997-10-16
1959,EM-DAT,1997-0569-COL,Colombia,1997-10-14,1997-10-16
1960,DFO,DFO-1282,Sudan,1997-10-07,1997-10-09
1960,EM-DAT,1997-0268-SDN,Sudan,1997-10-01,1997-10-01
1961,DFO,DFO-1187,Morocco,1997-09-28,1997-09-29
1961,EM-DAT,1997-0236-MAR,Morocco,1997-09-28,1997-09-29
1962,DFO,DFO-1189,Spain,1997-09-28,1997-10-01
1962,EM-DAT,1997-0237-ESP,Spain,1997-09-28,1997-10-01
1963,DFO,DFO-1275,India,1997-09-19,1997-09-24
1963,EM-DAT,1997-0357-IND,India,1997-09-19,1997-09-24
1964,DFO,DFO-1184,Sri Lanka,1997-09-13,1997-09-17
1964,EM-DAT,1997-0570-LKA,Sri Lanka,1997-09-13,1997-09-19
1965,DFO,DFO-1182,Afghanistan,1997-09-07,1997-09-08
1965,EM-DAT,1997-0356-AFG,Afghanistan,1997-09-07,1997-09-08
1966,DFO,DFO-1180,China,1997-08-19,1997-08-25
1966,DFO,DFO-1273,China,1997-09-01,1997-09-08
1966,EM-DAT,1997-0354-CHN,China,1997-09-01,1997-09-08
1967,DFO,DFO-1232,India,1997-06-22,1997-08-26
1967,DFO,DFO-1256,India,1997-07-05,1997-07-22
1967,DFO,DFO-1258,India,1997-07-05,1997-07-14
1967,DFO,DFO-1168,India,1997-08-01,1997-08-11
1967,DFO,DFO-1172,India,1997-08-08,1997-08-14
1967,DFO,DFO-1267,India,1997-08-19,1997-08-24
1967,DFO,DFO-1265,India,1997-08-22,1997-08-26
1967,EM-DAT,1997-0337-IND,India,1997-06-22,1997-06-28
1967,EM-DAT,1997-0348-IND,India,1997-08-01,1997-08-01
1967,EM-DAT,1997-0170-IND,India,1997-08-08,1997-08-14
1967,EM-DAT,1997-0182-IND,India,1997-08-22,1997-08-22
1967,EM-DAT,1997-0260-IND,India,1997-09-01,1997-09-01
1968,DFO,DFO-1181,Pakistan,1997-08-12,1997-09-03
1968,EM-DAT,1997-0183-PAK,Pakistan,1997-08-12,1997-09-03
1969,DFO,DFO-1170,United States of America,1997-08-10,1997-08-12
1969,EM-DAT,1997-0172-USA,United States of America,1997-08-10,1997-08-12
1970,DFO,DFO-1176,Myanmar,1997-08-10,1997-08-20
1970,EM-DAT,1997-0177-MMR,Myanmar,1997-08-21,1997-08-21
1971,DFO,DFO-1158,China,1997-07-06,1997-08-01
1971,DFO,DFO-1254,China,1997-07-10,1997-07-30
1971,DFO,DFO-1257,China,1997-07-15,1997-07-18
1971,DFO,DFO-1255,China,1997-07-17,1997-07-22
1971,DFO,DFO-1167,China,1997-08-02,1997-08-07
1971,DFO,DFO-1268,China,1997-08-07,1997-08-14
1971,EM-DAT,1997-0558-CHN,China,1997-06-30,1997-08-01
1971,EM-DAT,1997-0342-CHN,China,1997-07-10,1997-07-30
1971,EM-DAT,1997-0196-CHN,China,1997-07-10,1997-07-22
1972,DFO,DFO-1272,Republic of Korea,1997-07-29,1997-08-03
1972,EM-DAT,1997-0167-KOR,Republic of Korea,1997-08-04,1997-08-04
1973,DFO,DFO-1164,Romania,1997-07-25,1997-08-05
1973,EM-DAT,1997-0166-ROU,Romania,1997-07-04,1997-08-09
1974,DFO,DFO-1166,United States of America,1997-07-25,1997-08-01
1974,EM-DAT,1997-0347-USA,United States of America,1997-07-25,1997-08-01
1975,DFO,DFO-1251,Pakistan,1997-07-25,1997-07-29
1975,DFO,DFO-1252,Pakistan,1997-07-25,1997-07-28
1975,EM-DAT,1997-0156-PAK,Pakistan,1997-07-25,1997-07-28
1976,DFO,DFO-1250,Republic of Moldova,1997-07-06,1997-07-29
1976,EM-DAT,1997-0522-MDA,Republic of Moldova,1997-07-06,1997-07-29
1977,DFO,DFO-1163,Germany,1997-07-04,1997-08-09
1977,EM-DAT,1997-0154-DEU,Germany,1997-07-10,1997-08-09
1978,DFO,DFO-1161,Poland,1997-07-03,1997-08-09
1978,EM-DAT,1997-0143-POL,Poland,1997-07-03,1997-08-09
1979,DFO,DFO-1162,Bangladesh,1997-07-03,1997-07-15
1979,EM-DAT,1997-0164-BGD,Bangladesh,1997-07-13,1997-07-13
1980,DFO,DFO-1160,Czechia,1997-07-02,1997-07-24
1980,EM-DAT,1997-0142-CZE,Czechia,1997-07-02,1997-07-24
1981,DFO,DFO-1235,Iran (Islamic Republic of),1997-06-17,1997-06-21
1981,DFO,DFO-1233,Iran (Islamic Republic of),1997-06-18,1997-06-28
1981,DFO,DFO-1260,Iran (Islamic Republic of),1997-07-02,1997-07-06
1981,EM-DAT,1997-0563-IRN,Iran (Islamic Republic of),1997-06-18,1997-06-28
1981,EM-DAT,1997-0561-IRN,Iran (Islamic Republic of),1997-07-02,1997-07-06
1982,DFO,DFO-1234,Republic of Korea,1997-06-22,1997-06-26
1982,DFO,DFO-1263,Republic of Korea,1997-06-28,1997-07-05
1982,EM-DAT,1997-0560-KOR,Republic of Korea,1997-07-01,1997-07-03
1983,DFO,DFO-1237,United States of America,1997-06-19,1997-06-23
1983,EM-DAT,1997-0127-USA,United States of America,1997-06-13,1997-06-13
1984,DFO,DFO-1236,Chile,1997-06-10,1997-06-24
1984,EM-DAT,1997-0137-CHL,Chile,1997-06-10,1997-06-24
1985,DFO,DFO-1248,China,1997-06-02,1997-06-04
1985,DFO,DFO-1245,China,1997-06-03,1997-06-10
1985,DFO,DFO-1246,China,1997-06-06,1997-06-10
1985,DFO,DFO-1243,China,1997-06-08,1997-06-12
1985,EM-DAT,1997-0562-CHN,China,1997-06-03,1997-06-10
1986,DFO,DFO-1244,Cuba,1997-06-07,1997-06-11
1986,EM-DAT,1997-0123-CUB,Cuba,1997-06-08,1997-06-08
1987,DFO,DFO-1227,Afghanistan,1997-05-12,1997-05-15
1987,EM-DAT,1997-0097-AFG,Afghanistan,1997-05-12,1997-05-15
1988,DFO,DFO-1226,China,1997-05-03,1997-05-16
1988,DFO,DFO-1229,China,1997-05-05,1997-05-11
1988,DFO,DFO-1228,China,1997-05-09,1997-05-13
1988,EM-DAT,1997-0144-CHN,China,1997-05-03,1997-05-16
1989,DFO,DFO-1156,Somalia,1997-05-02,1997-05-07
1989,EM-DAT,1997-0106-SOM,Somalia,1997-05-02,1997-05-07
1990,DFO,DFO-1220,Georgia,1997-04-26,1997-05-02
1990,EM-DAT,1997-0565-GEO,Georgia,1997-04-26,1997-05-02
1991,DFO,DFO-1224,Russian Federation,1997-04-15,1997-04-17
1991,DFO,DFO-1222,Russian Federation,1997-04-24,1997-04-30
1991,EM-DAT,1997-0564-RUS,Russian Federation,1997-04-15,1997-04-17
1992,DFO,DFO-1223,Ethiopia,1997-04-19,1997-04-22
1992,EM-DAT,1997-0328-ETH,Ethiopia,1997-04-19,1997-04-22
1993,DFO,DFO-1153,United States of America • Canada,1997-03-22,1997-04-25
1993,EM-DAT,1997-0083-USA,United States of America,1997-04-17,1997-05-07
1993,EM-DAT,1997-0082-CAN,Canada,1997-04-24,1997-05-07
1994,DFO,DFO-1154,United Republic of Tanzania,1997-03-20,1997-04-15
1994,EM-DAT,1997-0049-TZA,United Republic of Tanzania,1997-04-04,1997-04-04
1995,DFO,DFO-1149,United States of America,1997-02-28,1997-03-15
1995,DFO,DFO-1151,United States of America,1997-03-15,1997-03-19
1995,EM-DAT,1997-0040-USA,United States of America,1997-03-08,1997-03-08
1996,DFO,DFO-1214,Ecuador,1997-03-09,1997-03-24
1996,EM-DAT,1997-0092-ECU,Ecuador,1997-03-09,1997-03-19
1997,DFO,DFO-1215,Philippines,1997-03-09,1997-03-13
1997,EM-DAT,1997-0567-PHL,Philippines,1997-03-09,1997-03-13
1998,DFO,DFO-1218,Bolivia (Plurinational State of),1997-03-01,1997-03-04
1998,EM-DAT,1997-0566-BOL,Bolivia (Plurinational State of),1997-03-01,1997-03-04
1999,DFO,DFO-1144,Bolivia (Plurinational State of),1997-02-01,1997-02-15
1999,EM-DAT,1997-0022-BOL,Bolivia (Plurinational State of),1997-02-01,1997-02-15
2000,DFO,DFO-1150,Brazil,1997-01-15,1997-03-15
2000,DFO,DFO-1202,Brazil,1997-01-22,1997-01-27
2000,EM-DAT,1997-0077-BRA,Brazil,1997-01-22,1997-01-27
2001,DFO,DFO-1148,Malawi • Mozambique,1997-01-15,1997-02-28
2001,EM-DAT,1997-0026-MOZ,Mozambique,1997-01-15,1997-02-28
2001,EM-DAT,1997-0025-MWI,Malawi,1997-02-18,1997-02-18
2002,DFO,DFO-1205,Greece,1997-01-12,1997-01-14
2002,EM-DAT,1997-0555-GRC,Greece,1997-01-12,1997-01-14
2003,DFO,DFO-1140,United States of America,1996-12-26,1997-01-03
2003,DFO,DFO-1210,United States of America,1996-12-26,1997-01-03
2003,DFO,DFO-1141,United States of America,1997-01-01,1997-02-01
2003,EM-DAT,1996-0295-USA,United States of America,1996-12-27,1997-01-03
2003,EM-DAT,1997-0008-USA,United States of America,1997-01-01,1997-02-07
2003,EM-DAT,1997-0318-USA,United States of America,1997-01-25,1997-01-25
2004,DFO,DFO-1207,Brazil,1997-01-01,1997-01-08
2004,EM-DAT,1997-0002-BRA,Brazil,1997-01-06,1997-01-06
2005,DFO,DFO-1209,Georgia,1997-01-01,1997-01-06
2005,EM-DAT,1997-0568-GEO,Georgia,1997-01-01,1997-01-06
2006,DFO,DFO-1138,Spain • Portugal,1996-12-22,1996-12-26
2006,EM-DAT,1996-0281-ESP,Spain,1996-12-11,1996-12-26
2007,DFO,DFO-1136,Venezuela (Bolivarian Republic of),1996-12-03,1996-12-05
2007,EM-DAT,1996-0462-VEN,Venezuela (Bolivarian Republic of),1996-12-03,1996-12-05
2008,DFO,DFO-1131,Egypt,1996-11-13,1996-11-25
2008,EM-DAT,1996-0464-EGY,Egypt,1996-11-13,1996-11-18
2009,DFO,DFO-1132,Haiti,1996-11-13,1996-11-17
2009,EM-DAT,1996-0463-HTI,Haiti,1996-11-15,1996-11-17
2010,DFO,DFO-1130,Iran (Islamic Republic of),1996-11-09,1996-11-13
2010,EM-DAT,1996-0465-IRN,Iran (Islamic Republic of),1996-11-09,1996-11-13
2011,DFO,DFO-1126,Sudan,1996-10-22,1996-10-26
2011,EM-DAT,1996-0466-SDN,Sudan,1996-10-22,1996-10-26
2012,DFO,DFO-1125,India,1996-10-21,1996-10-25
2012,EM-DAT,1996-0245-IND,India,1996-10-21,1996-10-25
2013,DFO,DFO-1124,Indonesia,1996-10-20,1996-10-22
2013,EM-DAT,1996-0246-IDN,Indonesia,1996-10-20,1996-10-22
2014,DFO,DFO-1121,Mexico,1996-10-06,1996-10-10
2014,EM-DAT,1996-0467-MEX,Mexico,1996-10-06,1996-10-08
2015,DFO,DFO-1091,Thailand,1996-07-18,1996-08-21
2015,DFO,DFO-1120,Thailand,1996-10-03,1996-10-28
2015,EM-DAT,1996-0241-THA,Thailand,1996-06-30,1996-10-22
2016,DFO,DFO-1119,Viet Nam,1996-10-01,1996-11-13
2016,EM-DAT,1996-0248-VNM,Viet Nam,1996-10-01,1996-11-13
2017,DFO,DFO-1113,Cambodia • Lao People's Democratic Republic,1996-09-27,1996-10-04
2017,EM-DAT,1996-0221-KHM,Cambodia,1996-09-30,1996-11-03
2018,DFO,DFO-1107,Sudan,1996-09-02,1996-09-06
2018,DFO,DFO-1111,Sudan,1996-09-10,1996-09-15
2018,EM-DAT,1996-0468-SDN,Sudan,1996-09-11,1996-09-15
2019,DFO,DFO-1110,Nepal,1996-09-06,1996-09-13
2019,EM-DAT,1996-0469-NPL,Nepal,1996-09-06,1996-09-13
2020,DFO,DFO-1108,Pakistan,1996-09-02,1996-09-07
2020,EM-DAT,1996-0192-PAK,Pakistan,1996-08-19,1996-09-02
2021,DFO,DFO-1105,Bangladesh,1996-08-26,1996-09-07
2021,EM-DAT,1996-0196-BGD,Bangladesh,1996-08-26,1996-09-07
2022,DFO,DFO-1103,Ethiopia,1996-08-12,1996-08-30
2022,EM-DAT,1996-0470-ETH,Ethiopia,1996-08-12,1996-08-25
2023,DFO,DFO-1102,Mongolia,1996-08-09,1996-08-11
2023,EM-DAT,1996-0186-MNG,Mongolia,1996-08-09,1996-08-11
2024,DFO,DFO-1078,China,1996-06-13,1996-06-25
2024,DFO,DFO-1083,China,1996-06-30,1996-07-08
2024,DFO,DFO-1096,China,1996-07-19,1996-07-25
2024,DFO,DFO-1099,China,1996-08-06,1996-08-10
2024,EM-DAT,1996-0103-CHN,China,1996-06-30,1996-07-26
2024,EM-DAT,1996-0169-CHN,China,1996-08-01,1996-08-01
2024,EM-DAT,1996-0171-CHN,China,1996-08-03,1996-08-03
2025,DFO,DFO-1098,Russian Federation,1996-08-01,1996-08-25
2025,EM-DAT,1996-0471-RUS,Russian Federation,1996-08-01,1996-08-25
2026,DFO,DFO-1106,Democratic People's Republic of Korea • Republic of Korea,1996-07-25,1996-08-30
2026,EM-DAT,1996-0109-KOR,Republic of Korea,1996-07-26,1996-07-29
2026,EM-DAT,1996-0105-PRK,Democratic People's Republic of Korea,1996-07-26,1996-07-31
2027,DFO,DFO-1093,Canada,1996-07-19,1996-07-22
2027,EM-DAT,1996-0116-CAN,Canada,1996-07-19,1996-07-22
2028,DFO,DFO-1094,Bangladesh,1996-07-19,1996-08-02
2028,EM-DAT,1996-0104-BGD,Bangladesh,1996-07-19,1996-08-02
2029,DFO,DFO-1092,United States of America,1996-07-18,1996-07-21
2029,EM-DAT,1996-0494-USA,United States of America,1996-07-18,1996-07-21
2030,DFO,DFO-1088,India,1996-07-10,1996-07-24
2030,DFO,DFO-1090,India,1996-07-17,1996-08-10
2030,EM-DAT,1996-0496-IND,India,1996-07-10,1996-07-24
2030,EM-DAT,1996-0183-IND,India,1996-07-11,1996-07-11
2030,EM-DAT,1996-0503-IND,India,1996-07-17,1996-08-10
2031,DFO,DFO-1087,Iran (Islamic Republic of),1996-07-12,1996-07-16
2031,EM-DAT,1996-0121-IRN,Iran (Islamic Republic of),1996-07-07,1996-07-14
2032,DFO,DFO-1084,Russian Federation,1996-07-03,1996-07-07
2032,EM-DAT,1996-0359-RUS,Russian Federation,1996-07-03,1996-07-07
2033,DFO,DFO-1079,Italy,1996-06-19,1996-06-23
2033,EM-DAT,1996-0148-ITA,Italy,1996-06-19,1996-06-20
2034,DFO,DFO-1076,Somalia,1996-06-13,1996-06-14
2034,EM-DAT,1996-0473-SOM,Somalia,1996-06-13,1996-06-14
2035,DFO,DFO-1075,Ethiopia,1996-05-29,1996-06-10
2035,EM-DAT,1996-0141-ETH,Ethiopia,1996-06-08,1996-06-08
2036,DFO,DFO-1072,Yemen,1996-05-14,1996-05-18
2036,DFO,DFO-1073,Yemen,1996-05-14,1996-05-18
2036,EM-DAT,1996-0498-YEM,Yemen,1996-05-14,1996-05-18
2037,DFO,DFO-1069,Czechia,1996-05-10,1996-05-14
2037,EM-DAT,1996-0499-CZE,Czechia,1996-05-10,1996-05-14
2038,DFO,DFO-1068,Australia,1996-05-02,1996-05-09
2038,EM-DAT,1996-0320-AUS,Australia,1996-05-02,1996-05-09
2039,DFO,DFO-1067,Algeria,1996-04-23,1996-04-30
2039,EM-DAT,1996-0079-DZA,Algeria,1996-04-23,1996-04-30
2040,DFO,DFO-1063,Ukraine,1996-04-10,1996-04-22
2040,EM-DAT,1996-0475-UKR,Ukraine,1996-04-03,1996-04-10
2041,DFO,DFO-1065,Afghanistan,1996-04-09,1996-04-23
2041,EM-DAT,1996-0072-AFG,Afghanistan,1996-04-09,1996-04-23
2042,DFO,DFO-1064,Kenya,1996-04-08,1996-04-11
2042,EM-DAT,1996-0474-KEN,Kenya,1996-04-06,1996-04-11
2043,DFO,DFO-1061,Iran (Islamic Republic of),1996-03-28,1996-04-01
2043,EM-DAT,1996-0476-IRN,Iran (Islamic Republic of),1996-03-28,1996-04-01
2044,DFO,DFO-1062,Indonesia,1996-03-27,1996-03-31
2044,EM-DAT,1996-0118-IDN,Indonesia,1996-03-27,1996-03-31
2045,DFO,DFO-1055,Indonesia,1996-02-09,1996-02-13
2045,EM-DAT,1996-0082-IDN,Indonesia,1996-02-09,1996-02-13
2046,DFO,DFO-1053,South Africa,1996-02-06,1996-02-10
2046,DFO,DFO-1057,South Africa,1996-02-09,1996-02-19
2046,EM-DAT,1996-0027-ZAF,South Africa,1996-02-09,1996-02-19
2047,DFO,DFO-1054,Costa Rica,1996-02-07,1996-02-14
2047,EM-DAT,1996-0023-CRI,Costa Rica,1996-02-07,1996-02-14
2048,DFO,DFO-1056,United States of America,1996-02-07,1996-02-13
2048,EM-DAT,1996-0031-USA,United States of America,1996-02-07,1996-02-13
2049,DFO,DFO-1051,France,1996-01-27,1996-01-30
2049,EM-DAT,1996-0016-FRA,France,1996-01-28,1996-01-30
2050,DFO,DFO-1049,Morocco,1996-01-21,1996-02-01
2050,EM-DAT,1996-0014-MAR,Morocco,1996-01-21,1996-02-01
2051,DFO,DFO-1046,United States of America,1996-01-15,1996-01-21
2051,EM-DAT,1996-0015-USA,United States of America,1996-01-15,1996-01-21
2052,DFO,DFO-1042,Indonesia,1996-01-06,1996-01-09
2052,EM-DAT,1995-0476-IDN,Indonesia,1995-12-28,1996-01-02
2052,EM-DAT,1996-0495-IDN,Indonesia,1996-01-01,1996-01-01
2053,DFO,DFO-1040,Romania,1995-12-28,1996-01-07
2053,EM-DAT,1995-0475-ROU,Romania,1995-12-23,1996-01-07
2054,DFO,DFO-1041,Brazil,1995-12-25,1996-01-08
2054,EM-DAT,1995-0301-BRA,Brazil,1995-12-25,1995-12-25
2054,EM-DAT,1996-0003-BRA,Brazil,1996-01-01,1996-01-04
2055,DFO,DFO-1035,Philippines,1995-12-10,1995-12-16
2055,DFO,DFO-1037,Philippines,1995-12-24,1995-12-27
2055,DFO,DFO-1038,Philippines,1995-12-24,1995-12-27
2055,EM-DAT,1995-0291-PHL,Philippines,1995-12-10,1995-12-10
2055,EM-DAT,1995-0290-PHL,Philippines,1995-12-11,1995-12-11
2055,EM-DAT,1995-0304-PHL,Philippines,1995-12-22,1995-12-22
2056,DFO,DFO-1039,South Africa,1995-12-24,1995-12-27
2056,EM-DAT,1995-0305-ZAF,South Africa,1995-12-25,1996-01-02
2057,DFO,DFO-1033,United States of America,1995-11-28,1995-12-10
2057,EM-DAT,1995-0481-USA,United States of America,1995-11-28,1995-12-10
2058,DFO,DFO-1030,Türkiye,1995-11-04,1995-11-08
2058,EM-DAT,1995-0273-TUR,Türkiye,1995-11-04,1995-11-08
2059,DFO,DFO-1031,Somalia,1995-11-04,1995-11-07
2059,EM-DAT,1995-0317-SOM,Somalia,1995-11-05,1995-11-05
2060,DFO,DFO-1027,India,1995-10-20,1995-10-23
2060,EM-DAT,1995-0491-IND,India,1995-10-23,1995-10-23
2061,DFO,DFO-1000,United States of America,1995-09-18,1995-10-16
2061,DFO,DFO-1017,United States of America,1995-10-04,1995-10-08
2061,DFO,DFO-1025,United States of America,1995-10-13,1995-10-28
2061,EM-DAT,1995-0483-USA,United States of America,1995-09-18,1995-10-16
2062,DFO,DFO-1023,Panama,1995-10-10,1995-10-20
2062,EM-DAT,1995-0482-PAN,Panama,1995-10-10,1995-10-20
2063,DFO,DFO-1003,Viet Nam,1995-09-21,1995-10-19
2063,DFO,DFO-1018,Viet Nam,1995-10-08,1995-11-15
2063,EM-DAT,1995-0236-VNM,Viet Nam,1995-09-21,1995-10-19
2064,DFO,DFO-1012,Bangladesh,1995-09-29,1995-10-16
2064,EM-DAT,1995-0243-BGD,Bangladesh,1995-09-29,1995-10-16
2065,DFO,DFO-1011,El Salvador,1995-09-27,1995-10-12
2065,EM-DAT,1995-0235-SLV,El Salvador,1995-09-28,1995-09-28
2066,DFO,DFO-990,India,1995-09-01,1995-09-20
2066,DFO,DFO-992,India,1995-09-05,1995-09-08
2066,DFO,DFO-1010,India,1995-09-26,1995-10-02
2066,EM-DAT,1995-0228-IND,India,1995-09-01,1995-09-20
2066,EM-DAT,1995-0485-IND,India,1995-09-05,1995-09-08
2067,DFO,DFO-1001,Albania,1995-09-21,1995-09-24
2067,EM-DAT,1995-0234-ALB,Albania,1995-09-20,1995-09-24
2068,DFO,DFO-994,Honduras,1995-09-09,1995-09-12
2068,EM-DAT,1995-0186-HND,Honduras,1995-09-09,1995-09-12
2069,DFO,DFO-988,Philippines,1995-08-29,1995-09-06
2069,DFO,DFO-989,Philippines,1995-09-04,1995-09-15
2069,EM-DAT,1995-0209-PHL,Philippines,1995-09-04,1995-09-15
2070,DFO,DFO-991,Morocco,1995-09-03,1995-09-06
2070,EM-DAT,1995-0196-MAR,Morocco,1995-09-04,1995-09-04
2071,DFO,DFO-983,Morocco,1995-08-17,1995-08-18
2071,EM-DAT,1995-0177-MAR,Morocco,1995-08-17,1995-08-18
2072,DFO,DFO-978,Guatemala • Mexico,1995-08-04,1995-08-23
2072,EM-DAT,1995-0172-GTM,Guatemala,1995-08-09,1995-08-09
2073,DFO,DFO-975,Democratic People's Republic of Korea,1995-08-01,1995-09-08
2073,EM-DAT,1995-0182-PRK,Democratic People's Republic of Korea,1995-08-01,1995-09-08
2074,DFO,DFO-976,Thailand,1995-08-01,1995-11-09
2074,EM-DAT,1995-0198-THA,Thailand,1995-08-01,1995-11-09
2075,DFO,DFO-974,Philippines,1995-07-29,1995-07-31
2075,EM-DAT,1995-0161-PHL,Philippines,1995-07-29,1995-07-29
2076,DFO,DFO-952,China,1995-05-15,1995-08-15
2076,DFO,DFO-969,China,1995-07-05,1995-07-19
2076,DFO,DFO-977,China,1995-07-25,1995-08-28
2076,EM-DAT,1995-0139-CHN,China,1995-05-15,1995-08-15
2076,EM-DAT,1995-0255-CHN,China,1995-07-25,1995-07-25
2076,EM-DAT,1995-0490-CHN,China,1995-08-02,1995-08-02
2077,DFO,DFO-973,Pakistan,1995-07-19,1995-08-10
